image,label,original_image
img_04627.jpg,Tomato___Bacterial_spot,2731979e-e02a-4736-8475-4542fcc6f596___UF.GRC_BS_Lab Leaf 0227.JPG
img_04628.jpg,Tomato___healthy,1a0a5292-5e63-4afa-8611-38eef316f1e9___GH_HL Leaf 477.JPG
img_04629.jpg,Tomato___Early_blight,7b377a4c-886c-46c5-8a57-a636cc47c9a8___RS_Erly.B 6475.JPG
img_04630.jpg,Tomato___healthy,2f9e1c60-06fc-41e9-af7d-a91c4a5e9f3d___GH_HL Leaf 504.1_flipTB.JPG
img_04631.jpg,Tomato___healthy,0f5a5880-c1f1-4356-8336-d65c69b54cc1___GH_HL Leaf 380.1JPG_new30degFlipLR.JPG
img_04632.jpg,Tomato___Bacterial_spot,5b247678-19af-4134-941e-de7bb39cee22___UF.GRC_BS_Lab Leaf 8800.JPG
img_04633.jpg,Tomato___Leaf_Mold,ecee5a37-1c82-4f93-a9d9-d1c098e6514d___Crnl_L.Mold 8618_flipTB.JPG
img_04634.jpg,Tomato___healthy,2b03b88c-5299-4c2c-8e7f-c40fbd98e145___RS_HL 0104_newPixel25.JPG
img_04635.jpg,Tomato___Late_blight,3f389ac5-10ee-4623-98f2-76b0b479cf3e___RS_Late.B 6785.JPG
img_04636.jpg,Tomato___Late_blight,418ae1d4-d0b0-4bfa-9fa2-2fe0f6841487___RS_Late.B 7105.JPG
img_04637.jpg,Tomato___Early_blight,efe14014-c5b8-433b-a469-e10ca8d7c551___RS_Erly.B 7499_flipTB.JPG
img_04638.jpg,Tomato___Bacterial_spot,0da838ea-fd8c-43c0-a437-4aba96234262___UF.GRC_BS_Lab Leaf 8770.JPG
img_04639.jpg,Tomato___Late_blight,6f7a49a1-db0e-486f-b836-51827df940df___GHLB2 Leaf 8735.JPG
img_04640.jpg,Tomato___Early_blight,0621aab4-b9fd-4012-b0a6-ba72e63cd87d___RS_Erly.B 8220_flipTB.JPG
img_04641.jpg,Tomato___Late_blight,623fd84d-2230-42fb-bb93-170cd516ffd2___RS_Late.B 4864.JPG
img_04642.jpg,Tomato___healthy,08c1c1e5-bb78-44d5-b46f-a86386c0ef3b___RS_HL 0063.JPG
img_04643.jpg,Tomato___Early_blight,ac804481-f1b0-498c-a6af-a66da467f84e___RS_Erly.B 7760.JPG
img_04644.jpg,Tomato___Late_blight,ba98d073-d05a-4dfd-ae35-3f1fda2c3110___RS_Late.B 4843.JPG
img_04645.jpg,Tomato___healthy,02d94768-da6d-4c1a-b8b3-fa2e5a2fcd4d___RS_HL 0449_new30degFlipLR.JPG
img_04646.jpg,Tomato___Early_blight,d3b3f060-60d3-4b72-8797-8406fcf2815f___RS_Erly.B 7607_180deg.JPG
img_04647.jpg,Tomato___healthy,b67b2bfe-af4a-45ce-8df0-ab679ac9c559___RS_HL 9797.JPG
img_04648.jpg,Tomato___Bacterial_spot,7334e742-de72-4561-9b0d-cdd8bc3313e7___GCREC_Bact.Sp 3066.JPG
img_04649.jpg,Tomato___Leaf_Mold,3868a159-b5df-49d2-a689-1181ee1007dc___Crnl_L.Mold 8720_180deg.JPG
img_04650.jpg,Tomato___healthy,7e0f5a39-e44e-40fe-8486-f369cb59895b___RS_HL 9790.JPG
img_04651.jpg,Tomato___healthy,362f6311-e53a-4c35-80b4-8f865b662bd0___RS_HL 9649.JPG
img_04652.jpg,Tomato___Bacterial_spot,542e3014-3c3c-40c2-bf7e-73287f5302e4___GCREC_Bact.Sp 3157.JPG
img_04653.jpg,Tomato___healthy,167247af-fd67-4b70-a72e-052dc5ea863b___GH_HL Leaf 388.1.JPG
img_04654.jpg,Tomato___Leaf_Mold,50a47a28-bbe5-43fb-a2b9-f13c3805de0c___Crnl_L.Mold 6572_180deg.JPG
img_04655.jpg,Tomato___Early_blight,b5c94157-7110-420f-99fc-040594d6ff12___RS_Erly.B 9474_flipTB.JPG
img_04656.jpg,Tomato___Early_blight,070679a9-27e1-4e6e-8072-29f3750d525b___RS_Erly.B 6439_flipTB.JPG
img_04657.jpg,Tomato___Bacterial_spot,745b1ca0-b6d8-442a-8206-eaa058452b51___GCREC_Bact.Sp 3700.JPG
img_04658.jpg,Tomato___Early_blight,d8bfc53d-7b22-48a7-a884-c808927dc149___RS_Erly.B 6349.JPG
img_04659.jpg,Tomato___Early_blight,bac9d43f-fc43-4b89-bc2a-b8ba4a040059___RS_Erly.B 7724_180deg.JPG
img_04660.jpg,Tomato___Leaf_Mold,60f7b149-4286-4101-a156-9bf5551261d7___Crnl_L.Mold 7137.JPG
img_04661.jpg,Tomato___Late_blight,7a31833f-807e-4c54-951f-3c8c1d5b78d7___GHLB2 Leaf 8939.JPG
img_04662.jpg,Tomato___Leaf_Mold,a18ef1c1-96c1-42ee-8ad7-c78283c8fc4f___Crnl_L.Mold 7023_180deg.JPG
img_04663.jpg,Tomato___Bacterial_spot,7c95cf7e-17c8-43c5-93ad-4934f2574120___GCREC_Bact.Sp 6279.JPG
img_04664.jpg,Tomato___Early_blight,66779f6e-2eb3-4bd5-82c1-e00bab5b3b9b___RS_Erly.B 7374.JPG
img_04665.jpg,Tomato___Bacterial_spot,aff5e486-cb79-4e8d-8285-c4c98d909beb___GCREC_Bact.Sp 6120.JPG
img_04666.jpg,Tomato___Leaf_Mold,7f283b23-4b47-47e2-9a9f-aa8619669018___Crnl_L.Mold 9044.JPG
img_04667.jpg,Tomato___Late_blight,7dbd4aab-b307-435c-90bb-7a358eba9814___RS_Late.B 6617_flipLR.JPG
img_04668.jpg,Tomato___Bacterial_spot,877bc01d-0ab2-4a8f-bbd8-44646bdb84d7___UF.GRC_BS_Lab Leaf 0529.JPG
img_04669.jpg,Tomato___Early_blight,48160d05-d3e5-44bb-810e-18d08407b529___RS_Erly.B 9606_180deg.JPG
img_04670.jpg,Tomato___healthy,4c70f748-028a-49d2-92b6-3bf77d33bb9e___RS_HL 9786_180deg.JPG
img_04671.jpg,Tomato___Leaf_Mold,b193984f-18ce-4d09-af21-0b70e44d704e___Crnl_L.Mold 8705_flipTB.JPG
img_04672.jpg,Tomato___healthy,46ff56ce-bf5d-48b9-89d8-d096a288f62b___RS_HL 9630.JPG
img_04673.jpg,Tomato___Late_blight,5ce6294a-d163-48c0-b052-b7e11d10128b___GHLB2 Leaf 8633_flipLR.JPG
img_04674.jpg,Tomato___healthy,5876e77a-8598-418c-bae2-b7492c8e46bd___RS_HL 9859.JPG
img_04675.jpg,Tomato___healthy,2a0d08cc-91b5-436b-abe4-31835c5f470b___RS_HL 0396_flipTB.JPG
img_04676.jpg,Tomato___Leaf_Mold,a37a63d6-d842-4049-b82b-f1d47c6f2f2c___Crnl_L.Mold 8646_flipTB.JPG
img_04677.jpg,Tomato___Late_blight,5aac391c-87ed-44cd-84f0-a7bf235003fd___RS_Late.B 4842.JPG
img_04678.jpg,Tomato___Leaf_Mold,d2422f17-4d15-4416-8c24-fba263d9b3db___Crnl_L.Mold 8810.JPG
img_04679.jpg,Tomato___Early_blight,ee18e688-a12c-45aa-bd18-74df670c71bb___RS_Erly.B 7776_flipTB.JPG
img_04680.jpg,Tomato___healthy,3be50742-0fe9-404a-809e-9597793748a8___GH_HL Leaf 191_newPixel25.JPG
img_04681.jpg,Tomato___Leaf_Mold,a18ef1c1-96c1-42ee-8ad7-c78283c8fc4f___Crnl_L.Mold 7023_flipTB.JPG
img_04682.jpg,Tomato___healthy,16c1b712-2c55-4a8d-899f-cc0e725d4835___GH_HL Leaf 314.JPG
img_04683.jpg,Tomato___Early_blight,506f85e7-6f27-40e2-bb9c-5ddb6f35a787___RS_Erly.B 8406_flipTB.JPG
img_04684.jpg,Tomato___Bacterial_spot,3dd61e20-fb5a-486e-b579-763312c9cf27___GCREC_Bact.Sp 3116.JPG
img_04685.jpg,Tomato___Bacterial_spot,39d2634e-789c-4fdb-bbe7-1c03e04d91b8___GCREC_Bact.Sp 5763.JPG
img_04686.jpg,Tomato___Leaf_Mold,986df83a-fa2c-4c3a-8884-d28d04f9cb4e___Crnl_L.Mold 6769_180deg.JPG
img_04687.jpg,Tomato___Bacterial_spot,538b69f4-6f98-4bd6-8da7-8f8448c8731b___GCREC_Bact.Sp 5775.JPG
img_04688.jpg,Tomato___healthy,500f0eb8-4141-454e-a186-68350293b2ce___RS_HL 9905.JPG
img_04689.jpg,Tomato___Leaf_Mold,ffb2d848-e46c-485c-a633-8d6137dd3dbf___Crnl_L.Mold 8735_flipTB.JPG
img_04690.jpg,Tomato___Bacterial_spot,91d2b551-c853-41b2-80b5-f982f6c30553___GCREC_Bact.Sp 2983.JPG
img_04691.jpg,Tomato___Leaf_Mold,b66c322b-7fc4-4d0a-9e57-afe7a58b0c1b___Crnl_L.Mold 6554_180deg.JPG
img_04692.jpg,Tomato___healthy,1a0b9a32-3993-44e4-879f-338cd6e45a09___GH_HL Leaf 178_flipTB.JPG
img_04693.jpg,Tomato___healthy,2a089ff8-0fcf-4b18-b746-f997e3b18065___GH_HL Leaf 456.1_flipTB.JPG
img_04694.jpg,Tomato___Bacterial_spot,717c7e16-5170-4f12-9e76-cffdfe950803___GCREC_Bact.Sp 3718.JPG
img_04695.jpg,Tomato___Early_blight,2840c2f1-b901-41c2-8d0c-7827bc7f8ab3___RS_Erly.B 9574.JPG
img_04696.jpg,Tomato___Late_blight,943a9a43-f61d-44f5-88c0-455d5d6c4746___GHLB Leaf 14 Day 7.JPG
img_04697.jpg,Tomato___Leaf_Mold,88deb0c4-49bf-47aa-a91c-bf099f830940___Crnl_L.Mold 9169.JPG
img_04698.jpg,Tomato___Late_blight,e6644ce4-5856-4627-b08d-36ac786afaa5___RS_Late.B 6856.JPG
img_04699.jpg,Tomato___Early_blight,257ffdcb-bd8b-4d18-98cc-e63a118155ea___RS_Erly.B 9520.JPG
img_04700.jpg,Tomato___healthy,a2317e6a-8548-432c-b69f-0f6daada41fa___GH_HL Leaf 469.1.JPG
img_04701.jpg,Tomato___Late_blight,6578c88a-fd14-450b-8e75-c94571decf83___GHLB2 Leaf 8849.JPG
img_04702.jpg,Tomato___Late_blight,de8d81c6-d032-4d55-92c3-690da726fa0c___GHLB2ES Leaf 119.1.JPG
img_04703.jpg,Tomato___Early_blight,cf8c6e28-201c-4c8e-994f-8dcf98362e64___RS_Erly.B 7651.JPG
img_04704.jpg,Tomato___healthy,1c092a12-ed60-42c8-86b4-0427db78a5d3___RS_HL 0076_180deg.JPG
img_04705.jpg,Tomato___Bacterial_spot,662555e4-c996-4945-8294-6e9dab37a80a___GCREC_Bact.Sp 5772.JPG
img_04706.jpg,Tomato___Late_blight,ff3ddd95-9c84-42fb-aef3-eceb2d5b1110___RS_Late.B 4831.JPG
img_04707.jpg,Tomato___Early_blight,00e7c4b2-3005-4558-9cfa-235e356cb7a8___RS_Erly.B 7844.JPG
img_04708.jpg,Tomato___Late_blight,f7d235fa-e0ef-4475-88d2-3bfa79f1ab6f___RS_Late.B 7059.JPG
img_04709.jpg,Tomato___healthy,7c2aba18-254c-4e86-86ee-196a5a092324___RS_HL 0395.JPG
img_04710.jpg,Tomato___Early_blight,66c98dd1-2790-4977-91ee-1b10ca8c687b___RS_Erly.B 8418_flipTB.JPG
img_04711.jpg,Tomato___healthy,6f489b75-4fca-4aae-834d-409db790224b___GH_HL Leaf 205.JPG
img_04712.jpg,Tomato___Leaf_Mold,306d3e00-d180-4645-9858-b22e3a292554___Crnl_L.Mold 6627.JPG
img_04713.jpg,Tomato___Late_blight,f4ab4184-4d1b-4b06-83bd-6324281c8588___GHLB2 Leaf 8751.JPG
img_04714.jpg,Tomato___healthy,7bb3bc73-873b-454c-82cf-a12cb0eb37fc___RS_HL 0206.JPG
img_04715.jpg,Tomato___Early_blight,141bbdef-ba38-49ed-9d6f-fe8d9de38e6f___RS_Erly.B 9579_180deg.JPG
img_04716.jpg,Tomato___healthy,753c3f29-c572-4765-8711-b5ac2cd0aaba___RS_HL 0310.JPG
img_04717.jpg,Tomato___Leaf_Mold,e7ebe82b-5573-47ff-acb8-f208462d0335___Crnl_L.Mold 7123_flipTB.JPG
img_04718.jpg,Tomato___Leaf_Mold,5af43679-cda7-4cdc-8d9f-e962e22e68c5___Crnl_L.Mold 8654.JPG
img_04719.jpg,Tomato___Bacterial_spot,6cf1c4d7-d99f-4f70-a003-37054e9f617a___GCREC_Bact.Sp 3417.JPG
img_04720.jpg,Tomato___Late_blight,f348eaf2-65ef-47b1-af84-ffdedc4599e9___RS_Late.B 4895.JPG
img_04721.jpg,Tomato___Early_blight,58268d35-a896-406d-9686-5f2f2b9a5b10___RS_Erly.B 7433_180deg.JPG
img_04722.jpg,Tomato___Late_blight,6d746e99-e139-42e5-b0be-4c38c0efe6b2___RS_Late.B 5456.JPG
img_04723.jpg,Tomato___Late_blight,a07a8ed5-dbed-4299-96ef-18bc1ffcab3b___GHLB2 Leaf 68.JPG
img_04724.jpg,Tomato___Bacterial_spot,6a309da1-f8f4-404f-afb3-f07482a19282___UF.GRC_BS_Lab Leaf 9049.JPG
img_04725.jpg,Tomato___Late_blight,a63362e0-5e9f-4056-b66b-2f3fc23ea932___GHLB2 Leaf 111.2.JPG
img_04726.jpg,Tomato___Leaf_Mold,8955f58d-9250-4070-9a6e-ebac0f4e473c___Crnl_L.Mold 9037.JPG
img_04727.jpg,Tomato___Leaf_Mold,505aa99f-6336-43e6-b9d1-4ee69c19626d___Crnl_L.Mold 6825_flipTB.JPG
img_04728.jpg,Tomato___Early_blight,a2ec9710-99ea-4dc5-a88c-69974e0557dc___RS_Erly.B 9412_180deg.JPG
img_04729.jpg,Tomato___healthy,1f763a4e-3f17-44c1-be1b-a8752d2b93a1___RS_HL 9830_flipTB.JPG
img_04730.jpg,Tomato___Early_blight,cd76ee4d-d516-4189-b40b-12959dc02f91___RS_Erly.B 7798.JPG
img_04731.jpg,Tomato___Leaf_Mold,a37a63d6-d842-4049-b82b-f1d47c6f2f2c___Crnl_L.Mold 8646.JPG
img_04732.jpg,Tomato___healthy,4bd918e2-ac0a-41b4-b1a0-f1bb799a309c___RS_HL 9846_new30degFlipLR.JPG
img_04733.jpg,Tomato___Early_blight,4aa63e45-c531-40e2-86ca-a788e74d4f18___RS_Erly.B 7549.JPG
img_04734.jpg,Tomato___healthy,579cec1c-8304-4b8c-84bb-be54a7e8c93f___GH_HL Leaf 367.JPG
img_04735.jpg,Tomato___Leaf_Mold,053f0efc-038f-471b-9e7b-5b605d45fda4___Crnl_L.Mold 8982.JPG
img_04736.jpg,Tomato___Leaf_Mold,d49623e2-8d48-480e-8bd1-c7f7b997514c___Crnl_L.Mold 8676_180deg.JPG
img_04737.jpg,Tomato___healthy,bef34d1a-3d57-4b46-a4ac-70702a4ca5db___RS_HL 9799.JPG
img_04738.jpg,Tomato___Leaf_Mold,bc3a2748-382a-4eff-99cb-d437b5cf8105___Crnl_L.Mold 6934_flipTB.JPG
img_04739.jpg,Tomato___Late_blight,a59f35a2-f548-4e6f-8784-c106af003c33___GHLB_PS Leaf 25.1 Day 16.jpg
img_04740.jpg,Tomato___Late_blight,d37ac919-98d9-4838-8fb2-0499175b5be4___RS_Late.B 6819.JPG
img_04741.jpg,Tomato___Leaf_Mold,bc374eed-3802-4ffe-9339-47e04a74a648___Crnl_L.Mold 9181.JPG
img_04742.jpg,Tomato___Bacterial_spot,6be0f74e-cc77-417d-9464-fca77edb8079___GCREC_Bact.Sp 3819.JPG
img_04743.jpg,Tomato___Bacterial_spot,c41baf9d-cf9e-4acb-a7a8-bb0c7e201621___GCREC_Bact.Sp 3492.JPG
img_04744.jpg,Tomato___Late_blight,2e6fd489-d873-4fc6-a908-467765017508___GHLB2 Leaf 151.JPG
img_04745.jpg,Tomato___healthy,efdf2bd7-ff6c-424a-9d81-dc6628278dc6___RS_HL 0065.JPG
img_04746.jpg,Tomato___Bacterial_spot,6e8aef28-b9c4-4270-aa79-ca882d3b038e___UF.GRC_BS_Lab Leaf 9247.JPG
img_04747.jpg,Tomato___Late_blight,3b34322e-e2ad-4023-bf76-f290fb2455a1___GHLB_PS Leaf 52 Day 18.jpg
img_04748.jpg,Tomato___Bacterial_spot,cd14eb9f-28be-44fb-8687-a7469f5a88b8___GCREC_Bact.Sp 5740.JPG
img_04749.jpg,Tomato___Bacterial_spot,b227ea2d-9b5c-48a3-9746-033207311fc6___GCREC_Bact.Sp 3794.JPG
img_04750.jpg,Tomato___Leaf_Mold,462317c2-9028-473b-9dc6-523eb348e47b___Crnl_L.Mold 6875.JPG
img_04751.jpg,Tomato___Late_blight,9f28c915-c41b-41d7-a9d4-f3620cd9360f___GHLB2 Leaf 8728.JPG
img_04752.jpg,Tomato___Early_blight,c73fd35a-bc55-46c3-baf3-a943a6e396c5___RS_Erly.B 9563.JPG
img_04753.jpg,Tomato___Late_blight,e14dc5d0-5671-43e0-9d32-a8331c9455a4___RS_Late.B 6123.JPG
img_04754.jpg,Tomato___Leaf_Mold,b8e9228f-640a-47ce-8567-bc523c6eabce___Crnl_L.Mold 6529_flipTB.JPG
img_04755.jpg,Tomato___Late_blight,8d58aa38-714a-45b6-b36d-fe52ab36aae8___GHLB Leaf 24.1 Day 12_flipLR.JPG
img_04756.jpg,Tomato___Late_blight,7edf8e92-d212-46f4-843e-0c08bd263f73___GHLB2 Leaf 8944.JPG
img_04757.jpg,Tomato___healthy,ef55e589-0ad8-4602-be35-e0ee6aa33b8a___GH_HL Leaf 300.JPG
img_04758.jpg,Tomato___Early_blight,d368153c-6779-4a7e-a82d-9ae10dd36bb2___RS_Erly.B 7678.JPG
img_04759.jpg,Tomato___healthy,28e62e2d-8aba-48df-9eff-3d70a5b7775d___RS_HL 9870.JPG
img_04760.jpg,Tomato___Leaf_Mold,67001860-5fda-495c-b2fb-a036f21448f8___Crnl_L.Mold 8838_180deg.JPG
img_04761.jpg,Tomato___Early_blight,62394305-3fca-4782-ad4a-b5670fcfac61___RS_Erly.B 7395_180deg.JPG
img_04762.jpg,Tomato___Bacterial_spot,a3085acc-b437-4987-997b-a2be5b5e9c0d___GCREC_Bact.Sp 3680.JPG
img_04763.jpg,Tomato___healthy,225003c5-d8a1-48ce-b315-42df4b99c51a___RS_HL 0464.JPG
img_04764.jpg,Tomato___Leaf_Mold,6685d4bb-ddc5-40b3-b7cf-e4b71a713e31___Crnl_L.Mold 7019_180deg.JPG
img_04765.jpg,Tomato___Early_blight,3dab5935-91ca-489d-b4f4-127300fc527e___RS_Erly.B 6342.JPG
img_04766.jpg,Tomato___Early_blight,3726eff6-547d-411e-bc00-f8b533d067e3___RS_Erly.B 6494_180deg.JPG
img_04767.jpg,Tomato___healthy,3b247bc2-44d4-4fea-ae3e-aef886d27e45___RS_HL 0584_new30degFlipLR.JPG
img_04768.jpg,Tomato___Early_blight,e7120235-6ae1-4642-8ec8-a16812aedce5___RS_Erly.B 9507_180deg.JPG
img_04769.jpg,Tomato___Early_blight,33cd99f1-1f8a-497b-b4fc-60ff78af4b8a___RS_Erly.B 8378.JPG
img_04770.jpg,Tomato___Early_blight,77ac0ab9-bc81-4de6-8f4d-72d15974d227___RS_Erly.B 7773_flipTB.JPG
img_04771.jpg,Tomato___Early_blight,eaf0d111-089a-4808-a34c-dd40e3bb4db4___RS_Erly.B 8393_180deg.JPG
img_04772.jpg,Tomato___Early_blight,f8374b63-016a-4b76-9ca8-df348cb44564___RS_Erly.B 7688.JPG
img_04773.jpg,Tomato___Early_blight,af454559-8f93-4b2d-b961-80bafe6bf43b___RS_Erly.B 8367_flipTB.JPG
img_04774.jpg,Tomato___healthy,8e152ac8-9de2-4f59-a527-bf86d400f184___GH_HL Leaf 482.JPG
img_04775.jpg,Tomato___Bacterial_spot,88fbe274-cf0e-41f5-8b70-e36ec490f043___GCREC_Bact.Sp 6047.JPG
img_04776.jpg,Tomato___Early_blight,258e6e39-d791-482c-921d-65048753770a___RS_Erly.B 9422_180deg.JPG
img_04777.jpg,Tomato___Bacterial_spot,75348d38-1c41-4798-89c9-b99660d937ef___GCREC_Bact.Sp 5602.JPG
img_04778.jpg,Tomato___Late_blight,2aec9930-0331-4e04-8bc0-5c00f373fbf3___GHLB2 Leaf 8993_flipLR.JPG
img_04779.jpg,Tomato___Early_blight,d53bdcff-1ea7-46c7-9d46-701d104bf130___RS_Erly.B 8353_180deg.JPG
img_04780.jpg,Tomato___Early_blight,0208ed52-1b28-4c9c-88e3-4667581e1109___RS_Erly.B 7829_180deg.JPG
img_04781.jpg,Tomato___Early_blight,752de1b6-d4be-4741-9812-3681c6bd4b40___RS_Erly.B 8308.JPG
img_04782.jpg,Tomato___Late_blight,4cdd9b83-3ec9-40af-b402-a96827e69b84___GHLB2 Leaf 8554_flipLR.JPG
img_04783.jpg,Tomato___Early_blight,65bc0e3e-39a0-4fde-a9b3-65d2dd7dd63e___RS_Erly.B 7485_flipTB.JPG
img_04784.jpg,Tomato___healthy,33232143-89a5-4226-b667-9f2a6b17ca5b___RS_HL 9918.JPG
img_04785.jpg,Tomato___Leaf_Mold,89abe0cd-9b85-4fbe-b441-7c7431bc7c18___Crnl_L.Mold 9155_180deg.JPG
img_04786.jpg,Tomato___Leaf_Mold,53583056-c427-4687-b89f-e0507471c8b2___Crnl_L.Mold 9077_flipTB.JPG
img_04787.jpg,Tomato___Leaf_Mold,206234e4-72f0-4543-8945-a697ceffe3c9___Crnl_L.Mold 6795_flipTB.JPG
img_04788.jpg,Tomato___Bacterial_spot,4990878e-265e-4dad-98cf-ce60fb67035b___GCREC_Bact.Sp 3479.JPG
img_04789.jpg,Tomato___Leaf_Mold,b0636c15-fdf5-4835-a5f9-57875579f53b___Crnl_L.Mold 6668.JPG
img_04790.jpg,Tomato___Bacterial_spot,d91864c6-22e4-4dea-b10f-e64061a300a3___GCREC_Bact.Sp 3572.JPG
img_04791.jpg,Tomato___Late_blight,0ccaeb36-37ff-4328-91c8-99aabd68f442___RS_Late.B 6596.JPG
img_04792.jpg,Tomato___Leaf_Mold,9341417b-0be7-44a7-b353-f930ec746186___Crnl_L.Mold 6679.JPG
img_04793.jpg,Tomato___Late_blight,c9f19d2a-8c9d-4ac1-b077-545c5d6f53a9___GHLB_PS Leaf 53 Day 18 .jpg
img_04794.jpg,Tomato___Early_blight,afc527c5-c9b2-478b-8df0-ff66767191df___RS_Erly.B 7473.JPG
img_04795.jpg,Tomato___Early_blight,a48e8b60-3636-4f7e-8ce2-d6625d866720___RS_Erly.B 7458.JPG
img_04796.jpg,Tomato___healthy,7acc2f36-b465-4131-9110-265965ccdb87___RS_HL 0150.JPG
img_04797.jpg,Tomato___Leaf_Mold,6371bae8-f9d4-4b4c-88d7-96de89c4c14a___Crnl_L.Mold 7058_flipTB.JPG
img_04798.jpg,Tomato___Late_blight,e7619088-871f-422e-a6e8-5c8a7da70b3e___GHLB2 Leaf 8825.JPG
img_04799.jpg,Tomato___Early_blight,605ce000-1122-45ae-8742-93a7de8c712c___RS_Erly.B 7627_180deg.JPG
img_04800.jpg,Tomato___Leaf_Mold,6fd472fe-cc75-4762-a3fa-2428649907c8___Crnl_L.Mold 7156.JPG
img_04801.jpg,Tomato___Late_blight,89c134ee-41f7-46b7-b4dc-4229b3b3ca08___GHLB2 Leaf 8952.JPG
img_04802.jpg,Tomato___Bacterial_spot,f1882d7d-3cd9-44fe-a1ea-a114fc462059___GCREC_Bact.Sp 3862.JPG
img_04803.jpg,Tomato___Late_blight,7a08fe4d-cb32-4a4e-861e-249e582fb8c8___GHLB2 Leaf 8820.JPG
img_04804.jpg,Tomato___healthy,4c70f748-028a-49d2-92b6-3bf77d33bb9e___RS_HL 9786.JPG
img_04805.jpg,Tomato___healthy,397c68cc-c2f8-4a52-8468-557c8181bc9e___GH_HL Leaf 247.JPG
img_04806.jpg,Tomato___Leaf_Mold,bf40a7f6-0b81-4d33-88fa-1405dcd35f3a___Crnl_L.Mold 7060.JPG
img_04807.jpg,Tomato___Leaf_Mold,0425e1f8-950e-4f8f-a8cc-66809d61ef54___Crnl_L.Mold 6783_180deg.JPG
img_04808.jpg,Tomato___Bacterial_spot,122e4db5-bfc6-44b2-b7c5-bf05d040ca79___GCREC_Bact.Sp 5782.JPG
img_04809.jpg,Tomato___Leaf_Mold,77451675-72f4-41be-9e1f-698f7bb5d7bc___Crnl_L.Mold 7032.JPG
img_04810.jpg,Tomato___Early_blight,3ecc0dc0-87b2-4f7f-894a-8b9d17d7f25d___RS_Erly.B 7413.JPG
img_04811.jpg,Tomato___healthy,0d2bcda8-8dae-408e-8919-21dfa6cc9eea___RS_HL 0335.JPG
img_04812.jpg,Tomato___Late_blight,ccc1fb49-16b3-4cf6-b782-4b98e9429f7b___GHLB2 Leaf 8832.JPG
img_04813.jpg,Tomato___healthy,2c741e7d-d03b-4903-8e42-1e43f5ad7286___RS_HL 0131_flipTB.JPG
img_04814.jpg,Tomato___Leaf_Mold,f482c835-b8f2-4ebc-88b2-3b6f58b8a696___Crnl_L.Mold 8949_180deg.JPG
img_04815.jpg,Tomato___healthy,dc3a13dc-a628-433f-a038-a3f377bc608e___GH_HL Leaf 422.JPG
img_04816.jpg,Tomato___Bacterial_spot,458fa745-af8d-48e2-aa5e-06b60f722f30___GCREC_Bact.Sp 6206.JPG
img_04817.jpg,Tomato___Leaf_Mold,54ad9e10-f37e-40af-89ab-43ec8bcfbb55___Crnl_L.Mold 9057.JPG
img_04818.jpg,Tomato___Late_blight,26deb2c1-3321-46e1-b900-c27853632d65___RS_Late.B 5561.JPG
img_04819.jpg,Tomato___Leaf_Mold,cb1f6b09-d542-4b9d-8b06-9e0f2a8965c8___Crnl_L.Mold 7079_180deg.JPG
img_04820.jpg,Tomato___Late_blight,8ebbd6ea-f580-492d-a01d-7f00a3e788fb___RS_Late.B 6603.JPG
img_04821.jpg,Tomato___Early_blight,b81b4276-e0c9-460a-ab94-79b6a5d0f2d6___RS_Erly.B 7538_180deg.JPG
img_04822.jpg,Tomato___healthy,5d49f9d4-e27e-4220-933a-3bef2f44c437___GH_HL Leaf 502.3.JPG
img_04823.jpg,Tomato___Late_blight,3ef1e6d9-0ea8-4b1d-a2f4-a99bbc4ba66e___GHLB2 Leaf 8830.JPG
img_04824.jpg,Tomato___Leaf_Mold,cc4dfd3c-fca5-43ce-8532-dc78020d9f62___Crnl_L.Mold 9156_180deg.JPG
img_04825.jpg,Tomato___healthy,2f9e1c60-06fc-41e9-af7d-a91c4a5e9f3d___GH_HL Leaf 504.1_180deg.JPG
img_04826.jpg,Tomato___Bacterial_spot,a1512ab0-2174-47fe-9edf-d1cef4268a2b___GCREC_Bact.Sp 3427.JPG
img_04827.jpg,Tomato___healthy,8d39c92d-db17-4a32-a350-1fa670fe2268___GH_HL Leaf 224.JPG
img_04828.jpg,Tomato___Late_blight,f84a91cc-ad11-409e-9115-1af741e5726d___RS_Late.B 5166.JPG
img_04829.jpg,Tomato___Late_blight,15313d25-7420-46aa-a28d-92e4b631233e___GHLB2 Leaf 8698.JPG
img_04830.jpg,Tomato___Leaf_Mold,3796e4d7-4ff5-411e-988b-893f7d8b701c___Crnl_L.Mold 8800_flipTB.JPG
img_04831.jpg,Tomato___healthy,2c22b17b-e914-453a-a379-15b29fe294b0___RS_HL 9720_180deg.JPG
img_04832.jpg,Tomato___Leaf_Mold,cd7835bc-5278-4005-81ec-9186d3237527___Crnl_L.Mold 6901.JPG
img_04833.jpg,Tomato___Late_blight,6f631d1f-06c4-4314-95fd-f79d5344cfba___RS_Late.B 5027.JPG
img_04834.jpg,Tomato___Bacterial_spot,45fdc702-5ea8-43a9-acad-2bd8d3fe5c55___GCREC_Bact.Sp 3636.JPG
img_04835.jpg,Tomato___Late_blight,a63289bd-bdf3-4092-a460-2fa5138379be___RS_Late.B 7049.JPG
img_04836.jpg,Tomato___Late_blight,2a49b85e-6b7a-4a55-82c3-f596ed09f82d___GHLB2 Leaf 133.1.JPG
